x	y	progress.rate.q.0.05.0.00.quality	progress.rate.q.0.05.0.10.quality	progress.rate.q.0.05.0.25.quality	progress.rate.q.0.05.0.50.quality	progress.rate.q.0.05.1.00.quality
0	0	nan	nan	nan	nan	nan
0	1	nan	nan	nan	nan	nan
0	2	nan	nan	nan	nan	nan
0	3	nan	nan	nan	nan	nan
0	4	nan	nan	nan	nan	nan
0	5	nan	nan	nan	nan	nan
0	6	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan
0	8	nan	nan	nan	nan	nan
0	9	nan	nan	nan	nan	nan
1	0	nan	nan	nan	nan	nan
1	1	nan	nan	nan	nan	nan
1	2	nan	nan	nan	nan	nan
1	3	nan	nan	nan	nan	nan
1	4	nan	nan	nan	nan	nan
1	5	nan	nan	nan	nan	nan
1	6	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan
1	8	nan	nan	nan	nan	nan
1	9	nan	nan	nan	nan	nan
2	0	nan	nan	nan	nan	nan
2	1	nan	nan	nan	nan	nan
2	2	nan	nan	nan	nan	nan
2	3	nan	nan	nan	nan	nan
2	4	nan	nan	1.032e+00	1.032e+00	1.031e+00
2	5	nan	nan	nan	4.884e-01	4.884e-01
2	6	nan	nan	nan	nan	9.868e-01
2	7	nan	nan	nan	nan	nan
2	8	nan	nan	nan	nan	nan
2	9	nan	nan	nan	nan	nan
3	0	nan	nan	nan	nan	nan
3	1	nan	nan	nan	nan	8.158e-01
3	2	nan	nan	nan	nan	nan
3	3	nan	nan	nan	nan	nan
3	4	nan	nan	nan	3.837e-01	3.837e-01
3	5	nan	nan	3.953e-01	3.953e-01	3.953e-01
3	6	nan	5.472e-01	5.294e-01	5.294e-01	5.294e-01
3	7	nan	nan	nan	nan	8.704e-01
3	8	nan	nan	nan	nan	9.282e-01
3	9	nan	nan	nan	nan	nan
4	0	nan	nan	nan	nan	nan
4	1	nan	nan	nan	1.145e+00	8.091e-01
4	2	nan	6.977e-01	6.977e-01	6.977e-01	6.977e-01
4	3	nan	nan	2.444e-01	2.444e-01	2.444e-01
4	4	nan	nan	3.372e-01	2.736e-01	1.489e-01
4	5	nan	4.302e-01	4.302e-01	4.302e-01	1.837e-01
4	6	nan	2.553e-01	2.553e-01	2.553e-01	2.553e-01
4	7	nan	7.111e-01	6.553e-01	6.553e-01	5.917e-01
4	8	9.306e-01	9.306e-01	8.224e-01	7.928e-01	7.075e-01
4	9	nan	nan	nan	nan	nan
5	0	nan	nan	nan	nan	nan
5	1	nan	nan	nan	7.209e-01	7.209e-01
5	2	nan	nan	7.442e-01	6.383e-01	6.383e-01
